time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-04-22T11:15:56.030Z,-32.066,-71.679,38.5,3.8,md,,,,,us,usp0009rpp,2014-11-07T01:09:55.689Z,"60 km NW of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2000-04-22T11:13:47.600Z,39.23,15.155,293,4.4,mb,,,,1.08,us,usp0009rpn,2014-11-07T01:09:55.674Z,"72 km WSW of Cittadella del Capo, Italy",earthquake,,3.9,,28,reviewed,us,us
2000-04-22T10:25:05.870Z,34.436,-116.255,2.661,3.19,ml,0,55.1,,0.27,ci,ci9148135,2016-04-02T19:54:38.611Z,"33km SSW of Ludlow, CA",earthquake,,0.157,,243,reviewed,ci,ci
2000-04-22T10:24:31.980Z,-8.669,122.473,10,4.5,mb,,,,1.15,us,usp0009rpk,2014-11-07T01:09:55.669Z,"29 km E of Maumere, Indonesia",earthquake,,,,6,reviewed,us,us
2000-04-22T10:15:17.560Z,36.379,70.503,210.8,4.2,mb,,,,0.99,us,usp0009rpj,2014-11-07T01:09:55.664Z,"61 km SSW of Jurm, Afghanistan",earthquake,,,,15,reviewed,us,us
2000-04-22T09:01:16.910Z,13.618,-91.111,33,3.8,mb,,,,1.39,us,usp0009rph,2014-11-07T01:09:55.654Z,"46 km SW of Puerto San José, Guatemala",earthquake,,,,5,reviewed,us,us
2000-04-22T08:46:33.030Z,42.044,48.708,62.9,4.8,mb,,,,1.09,us,usp0009rpg,2014-11-07T01:09:55.642Z,"29 km NE of Belidzhi, Russia",earthquake,,,,61,reviewed,us,us
2000-04-22T08:23:54.990Z,1.122,118.158,33,4.2,mb,,,,0.85,us,usp0009rpf,2014-11-07T01:09:55.640Z,"132 km NE of Bontang, Indonesia",earthquake,,,,3,reviewed,us,us
2000-04-22T06:44:22.770Z,37.4883333,-118.839,1.761,3.16,md,38,78,0.06847,0.06,nc,nc21093246,2016-12-31T09:59:05.100Z,"13 km WSW of Aspen Springs, California",earthquake,0.22,0.67,0.11,100,reviewed,nc,nc
2000-04-22T06:43:25.680Z,46.8625,-121.9758333,6.704,3.6,md,47,46,0.1016,0.14,uw,uw10496228,2016-07-22T23:53:13.420Z,"12 km NNE of Ashford, Washington",earthquake,0.297,0.34,0.03,16,reviewed,uw,uw
2000-04-22T05:04:37.370Z,-14.146,177.896,33,5.4,mwc,,,,1.06,us,usp0009rpb,2016-11-09T22:21:18.187Z,"298 km NNW of Labasa, Fiji",earthquake,,,,,reviewed,us,hrv
2000-04-22T05:03:25.170Z,2.266,-26.202,10,3.9,mb,,,,1.15,us,usp0009rpa,2014-11-07T01:09:55.613Z,"central Mid-Atlantic Ridge",earthquake,,,,3,reviewed,us,us
2000-04-22T03:58:35.480Z,-32.623,-179.937,278.4,4,mb,,,,0.85,us,usp0009rp8,2014-11-07T01:09:55.609Z,"south of the Kermadec Islands",earthquake,,35.5,,2,reviewed,us,us
2000-04-22T02:50:38.600Z,-22.015,-66.924,194,3.9,mb,,,,0.99,us,usp0009rp5,2014-11-07T01:09:55.603Z,"137 km W of Villazón, Bolivia",earthquake,,9.5,,4,reviewed,us,us
2000-04-22T02:32:35.270Z,-33.149,-178.375,33,4.4,mb,,,,1.14,us,usp0009rp4,2014-11-07T01:09:55.600Z,"south of the Kermadec Islands",earthquake,,,,4,reviewed,us,us
2000-04-22T02:19:36.170Z,39.345,75.234,61,4.2,mb,,,,1.11,us,usp0009rp2,2014-11-07T01:09:55.592Z,"66 km WSW of Kashgar, China",earthquake,,11.1,,14,reviewed,us,us
2000-04-22T02:03:47.190Z,51.711,16.152,5,3.7,ml,,,,1.31,us,usp0009rp1,2014-11-07T01:09:55.586Z,"6 km W of Szlichtyngowa, Poland",earthquake,,,,,reviewed,us,grf
2000-04-22T00:54:30.020Z,-22.487,172.662,33,4.5,mb,,,,0.96,us,usp0009rnz,2014-11-07T01:09:55.583Z,"southeast of the Loyalty Islands",earthquake,,,,3,reviewed,us,us
2000-04-22T00:12:14.950Z,12.902,-61.353,164,3,md,,,,,us,usp0009rnw,2014-11-07T01:09:55.579Z,"17 km SW of Port Elizabeth, Saint Vincent and the Grenadines",earthquake,,,,,reviewed,trn,trn
2000-04-21T23:27:40.700Z,37.97,27.62,5,3.5,md,,,,,us,usp0009rnv,2014-11-07T01:09:55.578Z,"11 km N of Germencik, Turkey",earthquake,,,,,reviewed,ath,ath
2000-04-21T20:49:15.090Z,-3.086,139.708,33,4.3,mb,,,,1.1,us,usp0009rnt,2014-11-07T01:09:55.575Z,"116 km WSW of Abepura, Indonesia",earthquake,,,,2,reviewed,us,us
2000-04-21T19:43:51.590Z,39.554,74.76,64.6,3.7,mb,,,,1.21,us,usp0009rnr,2014-11-07T01:09:55.572Z,"106 km W of Kashgar, China",earthquake,,12.6,,3,reviewed,us,us
2000-04-21T19:16:05.380Z,22.312,143.399,109.1,5.2,mwc,,,,1.07,us,usp0009rnq,2016-11-09T22:20:57.032Z,"Volcano Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2000-04-21T16:06:53.560Z,32.223,89.154,33,3.8,mb,,,,1.02,us,usp0009rnm,2014-11-07T01:09:55.554Z,"286 km WNW of Nagqu, China",earthquake,,,,6,reviewed,us,us
2000-04-21T15:40:19.120Z,36.682,-33.395,10,4.7,mb,,,,0.64,us,usp0009rnk,2014-11-07T01:09:55.551Z,"Azores Islands region",earthquake,,,,12,reviewed,us,us
2000-04-21T14:58:28.500Z,-45.02,167.55,33,4,ml,,,,,us,usp0009rnj,2014-11-07T01:09:55.550Z,"45 km NNW of Te Anau, New Zealand",earthquake,,,,,reviewed,wel,wel
2000-04-21T13:55:28.270Z,44.38,11.914,10,3.7,mb,,,,1.31,us,usp0009rnh,2014-11-07T01:09:55.546Z,"2 km WSW of Cotignola, Italy",earthquake,,,,1,reviewed,us,us
2000-04-21T12:29:09.330Z,37.773,29.208,10,3.9,mb,,,,0.97,us,usp0009rne,2014-11-07T01:09:55.540Z,"5 km WNW of Honaz, Turkey",earthquake,,,,4,reviewed,us,us
2000-04-21T12:23:10.510Z,37.842,29.328,33,5.5,mwc,,,,1.21,us,usp0009rnd,2020-07-08T00:54:40.288Z,"10 km NNE of Honaz, Turkey",earthquake,,,,,reviewed,us,hrv
2000-04-21T12:15:55.970Z,-18.221,167.926,33,5,mb,,,,1.17,us,usp0009rnb,2014-11-07T01:09:55.505Z,"67 km SW of Port-Vila, Vanuatu",earthquake,,,,11,reviewed,us,us
2000-04-21T11:59:31.400Z,-42,173.3,12,3.3,ml,,,,,us,usp0009rna,2014-11-07T01:09:55.503Z,"69 km SSE of Wakefield, New Zealand",earthquake,,,,,reviewed,wel,wel
2000-04-21T11:18:31.750Z,45.434,150.588,65.3,4.6,mb,,,,0.83,us,usp0009rn7,2014-11-07T01:09:55.496Z,"213 km E of Kuril’sk, Russia",earthquake,,13,,14,reviewed,us,us
2000-04-21T11:06:16.020Z,35.667,135.486,346.5,5.5,mwc,,,,0.82,us,usp0009rn6,2020-09-15T21:21:02.681Z,"27 km NNE of Maizuru, Japan",earthquake,,,,,reviewed,us,hrv
2000-04-21T11:02:08.980Z,38.698,66.351,33,4,mb,,,,1.05,us,usp0009rn5,2014-11-07T01:09:55.458Z,"12 km NE of G‘uzor, Uzbekistan",earthquake,,,,6,reviewed,us,us
2000-04-21T10:59:07.000Z,-43.06,174.52,33,3.2,ml,,,,,us,usp0009rn4,2014-11-07T01:09:55.457Z,"146 km E of Amberley, New Zealand",earthquake,,,,,reviewed,wel,wel
2000-04-21T10:24:50.520Z,51.431,-178.252,33,4.5,mb,,,,0.71,us,usp0009rn3,2014-11-07T01:09:55.454Z,"122 km WSW of Adak, Alaska",earthquake,,,,13,reviewed,us,us
2000-04-21T10:18:03.730Z,-8.689,149.705,114.9,4.8,mb,,,,0.96,us,usp0009rn2,2014-11-07T01:09:55.449Z,"162 km E of Popondetta, Papua New Guinea",earthquake,,,,17,reviewed,us,us
2000-04-21T09:14:08.570Z,10.049,126.238,59,4.5,mb,,,,1.06,us,usp0009rn1,2014-11-07T01:09:55.446Z,"22 km E of Santa Monica, Philippines",earthquake,,13.8,,5,reviewed,us,us
2000-04-21T08:34:41.620Z,-9.203,-108.78,10,4.2,mb,,,,1.36,us,usp0009rn0,2014-11-07T01:09:55.445Z,"central East Pacific Rise",earthquake,,,,4,reviewed,us,us
2000-04-21T07:36:51.700Z,-41.95,173.46,16,3,ml,,,,,us,usp0009rmz,2014-11-07T01:09:55.443Z,"63 km SW of Blenheim, New Zealand",earthquake,,,,,reviewed,wel,wel
2000-04-21T06:35:56.880Z,26.145,93.009,33,4,mb,,,,0.49,us,usp0009rmx,2014-11-07T01:09:55.440Z,"21 km NE of Hoj?i, India",earthquake,,,,3,reviewed,us,us
2000-04-21T04:52:49.100Z,37.034,-3.815,1.5,3,mblg,,,,,us,usp0009rmv,2014-11-07T01:09:55.434Z,"1 km ENE of Agrón, Spain",earthquake,,,,,reviewed,mdd,mdd
2000-04-21T04:35:17.690Z,51.422,-178.137,33,6,mwc,,,,0.92,us,usp0009rmu,2016-11-10T00:32:03.335Z,"115 km WSW of Adak, Alaska",earthquake,,,,,reviewed,us,hrv
2000-04-21T04:12:10.780Z,45.188,8.745,18.9,3.1,md,,,,,us,usp0009rmt,2014-11-07T01:09:55.375Z,"2 km WSW of Cergnago, Italy",earthquake,,,,,reviewed,gen,ldg
2000-04-21T03:32:21.950Z,34.339,-116.738,1.928,3.26,ml,0,46.4,,0.222,ci,ci9148001,2016-04-02T19:52:31.840Z,"13km NE of Big Bear City, CA",earthquake,,0.158,,229,reviewed,ci,ci
2000-04-21T02:57:11.340Z,0.02,-24.824,10,4.4,mb,,,,1.02,us,usp0009rmm,2014-11-07T01:09:55.364Z,"central Mid-Atlantic Ridge",earthquake,,,,2,reviewed,us,us
2000-04-21T02:49:45.020Z,-18.478,-174.757,33,3.7,mb,,,,1.25,us,usp0009rmk,2014-11-07T01:09:55.360Z,"83 km WNW of Neiafu, Tonga",earthquake,,,,1,reviewed,us,us
2000-04-21T02:43:29.900Z,-38.97,178.07,12,3.6,ml,,,,,us,usp0009rmj,2014-11-07T01:09:55.358Z,"35 km S of Gisborne, New Zealand",earthquake,,,,,reviewed,wel,wel
2000-04-21T02:15:50.010Z,44.305,11.886,10,3.1,md,,,,1.12,us,usp0009rmg,2014-11-07T01:09:55.353Z,"1 km NNE of Faenza, Italy",earthquake,,,,,reviewed,us,ldg
2000-04-21T00:15:24.700Z,35.03,25.25,5,3.6,md,,,,,us,usp0009rme,2014-11-07T01:09:55.348Z,"9 km ENE of Pýrgos, Greece",earthquake,,,,,reviewed,ath,ath
2000-04-20T22:19:50.670Z,-21.777,-176.572,167.6,4.7,mb,,,,0.77,us,usp0009rmd,2014-11-07T01:09:55.321Z,"156 km WSW of Haveluloto, Tonga",earthquake,,,,32,reviewed,us,us
2000-04-20T21:25:02.250Z,43.928,-128.023,10,3.4,mb,,,,0.87,us,usp0009rmb,2014-11-07T01:09:55.316Z,"off the coast of Oregon",earthquake,,,,1,reviewed,us,us
2000-04-20T20:43:41.300Z,37.13,20.91,24,3.8,ml,,,,,us,usp0009rm8,2014-11-07T01:09:55.309Z,"60 km W of Filiatrá, Greece",earthquake,,,,,reviewed,ath,ath
2000-04-20T20:27:32.730Z,-4.573,145.909,33,5.1,mwc,,,,0.83,us,usp0009rm7,2016-11-09T22:20:30.443Z,"72 km N of Madang, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-04-20T19:33:53.040Z,-8.683,157.46,33,4.2,mb,,,,1.04,us,usp0009rm6,2014-11-07T01:09:55.303Z,"93 km SE of Gizo, Solomon Islands",earthquake,,,,5,reviewed,us,us
2000-04-20T16:30:49.300Z,44.418,11.854,10,3.2,ml,,,,1.16,us,usp0009rm5,2014-11-07T01:09:55.300Z,"2 km SSW of Sant'Agata sul Santerno, Italy",earthquake,,,,,reviewed,us,vie
2000-04-20T16:15:30.080Z,28.225,53.749,33,4.4,mb,,,,0.95,us,usp0009rm4,2014-11-07T01:09:55.298Z,"72 km NNW of Ger?sh, Iran",earthquake,,,,5,reviewed,us,us
2000-04-20T16:14:25.620Z,-6.536,130.301,144.9,4.4,mb,,,,0.67,us,usp0009rm3,2014-11-07T01:09:55.296Z,"289 km WSW of Tual, Indonesia",earthquake,,12.4,,4,reviewed,us,us
2000-04-20T16:07:29.240Z,57.72,-33.103,10,4.6,mb,,,,0.94,us,usp0009rm2,2014-11-07T01:09:55.291Z,"Reykjanes Ridge",earthquake,,,,19,reviewed,us,us
2000-04-20T15:32:37.440Z,10.862,-86.539,33,4.4,mb,,,,1.44,us,usp0009rm1,2014-11-07T01:09:55.289Z,"84 km WSW of San Juan del Sur, Nicaragua",earthquake,,,,8,reviewed,us,us
2000-04-20T14:42:51.518Z,62.7896,-150.6879,111.3,3.2,ml,,,,0.81,ak,ak00053t8pbz,2020-02-20T20:13:42.005Z,"Central Alaska",earthquake,,0.3,,,reviewed,ak,ak
2000-04-20T13:14:37.930Z,31.9641667,-116.8886667,5.842,3.5,mh,9,301,1.065,0.34,ci,ci9147908,2016-04-02T00:47:39.782Z,"21km WNW of El Sauzal, B.C., MX",earthquake,3.57,31.61,,0,reviewed,ci,ci
2000-04-20T13:12:11.040Z,18.125,-66.738,23.2,3.2,ml,,,,,us,usp0009rkv,2014-11-07T01:09:55.276Z,"4 km SSW of Adjuntas, Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2000-04-20T12:58:35.350Z,33.124,-39.554,10,4,mb,,,,0.88,us,usp0009rku,2014-11-07T01:09:55.275Z,"northern Mid-Atlantic Ridge",earthquake,,,,3,reviewed,us,us
2000-04-20T12:06:40.590Z,39.4041667,-123.0721667,5.11,3.18,md,45,54,0.1423,0.08,nc,nc21092933,2016-12-31T09:52:32.090Z,"near the coast of Northern California",earthquake,0.14,0.66,0.09,76,reviewed,nc,nc
2000-04-20T10:50:16.400Z,39.43,20.57,5,3.1,md,,,,,us,usp0009rkp,2014-11-07T01:09:55.265Z,"6 km SE of Paramythiá, Greece",earthquake,,,,,reviewed,ath,ath
2000-04-20T09:09:04.870Z,-15.822,-173.061,70.6,4.3,mb,,,,0.71,us,usp0009rkg,2014-11-07T01:09:55.240Z,"80 km E of Hihifo, Tonga",earthquake,,,,20,reviewed,us,us
2000-04-20T09:08:48.550Z,57.525,-33.041,10,4.7,mb,,,,0.97,us,usp0009rkf,2014-11-07T01:09:55.233Z,"Reykjanes Ridge",earthquake,,,,50,reviewed,us,us
2000-04-20T08:51:52.613Z,62.1019,-150.9094,65.1,3.5,ml,,,,0.64,ak,ak00053pq18d,2020-02-20T20:13:43.441Z,"28 km ENE of Skwentna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2000-04-20T08:46:55.470Z,43.949,-74.257,5,3.8,ml,,,,,us,usp0009rkd,2014-11-07T01:09:55.224Z,"7 km WSW of Newcomb, New York",earthquake,,,,,reviewed,pal,pal
2000-04-20T08:45:33.620Z,38.617,66.375,33,4.4,mb,,,,0.8,us,usp0009rkc,2014-11-07T01:09:55.222Z,"11 km E of G‘uzor, Uzbekistan",earthquake,,,,1,reviewed,us,us
2000-04-20T08:41:29.590Z,38.616,66.445,10,5.3,mwc,,,,1.09,us,usp0009rkb,2016-11-09T22:20:29.912Z,"17 km E of G‘uzor, Uzbekistan",earthquake,,,,,reviewed,us,hrv
2000-04-20T08:26:20.280Z,29.527,143.016,33,4.4,mb,,,,1.12,us,usp0009rka,2014-11-07T01:09:55.186Z,"Izu Islands, Japan region",earthquake,,,,10,reviewed,us,us
2000-04-20T08:24:45.950Z,2.391,122.971,452.7,4.1,mb,,,,1.2,us,usp0009rk9,2014-11-07T01:09:55.183Z,"205 km N of Gorontalo, Indonesia",earthquake,,18.1,,5,reviewed,us,us
2000-04-20T07:53:46.670Z,57.445,-32.919,10,3.9,mb,,,,0.45,us,usp0009rk6,2014-11-07T01:09:55.178Z,"Reykjanes Ridge",earthquake,,,,2,reviewed,us,us
2000-04-20T07:50:47.750Z,-21.186,169.429,62.2,5,mb,,,,1.08,us,usp0009rk5,2014-11-07T01:09:55.166Z,"165 km ENE of Tadine, New Caledonia",earthquake,,9.9,,25,reviewed,us,us
2000-04-20T07:30:30.610Z,17.232,-94.193,134.5,4,mb,,,,0.72,us,usp0009rk4,2014-11-07T01:09:55.163Z,"2 km NNE of La Horqueta (Poblado Doce), Mexico",earthquake,,,,8,reviewed,us,us
2000-04-20T07:25:13.670Z,44.226,11.897,10,3.5,ml,,,,1.49,us,usp0009rk3,2014-11-07T01:09:55.159Z,"6 km NW of Castrocaro Terme e Terra del Sole, Italy",earthquake,,,,,reviewed,us,vie
2000-04-20T07:19:08.473Z,63.0562,-150.672,134.5,4.3,mb,,,,0.95,ak,ak00053oxnb3,2020-02-20T20:13:43.821Z,"62 km N of Petersville, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2000-04-20T07:06:39.460Z,10.089,-63.931,3,3.9,md,,,,,us,usp0009rk1,2014-11-07T01:09:55.148Z,"48 km SE of Cumaná, Venezuela",earthquake,,,,,reviewed,trn,trn
2000-04-20T06:46:38.410Z,4.04,128.256,33,4.8,mb,,,,0.81,us,usp0009rk0,2014-11-07T01:09:55.146Z,"257 km N of Tobelo, Indonesia",earthquake,,,,4,reviewed,us,us
2000-04-20T06:02:28.260Z,44.012,-128.397,10,4.2,mb,,,,1.21,us,usp0009rjz,2014-11-07T01:09:55.142Z,"off the coast of Oregon",earthquake,,,,5,reviewed,us,us
2000-04-20T04:08:14.000Z,39.46,20.64,33,3.1,md,,,,,us,usp0009rjx,2014-11-07T01:09:55.140Z,"11 km E of Paramythiá, Greece",earthquake,,,,,reviewed,ath,ath
2000-04-20T03:04:57.420Z,-5.431,152.863,33,4.3,mb,,,,1.28,us,usp0009rjv,2014-11-07T01:09:55.137Z,"137 km SSE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-04-20T03:04:03.910Z,-17.394,-70.234,137.3,4,mb,,,,1.47,us,usp0009rju,2014-11-07T01:09:55.135Z,"8 km SSE of Quilahuani, Peru",earthquake,,14.1,,3,reviewed,us,us
2000-04-20T02:44:14.500Z,39.426,20.434,33,4.4,mb,,,,1.21,us,usp0009rjt,2014-11-07T01:09:55.124Z,"8 km SW of Paramythiá, Greece",earthquake,,,,18,reviewed,us,us
2000-04-20T02:43:17.940Z,4.48,128.387,33,4.5,mb,,,,1.27,us,usp0009rjs,2014-11-07T01:09:55.122Z,"north of Halmahera, Indonesia",earthquake,,,,3,reviewed,us,us
2000-04-20T01:01:36.000Z,38.52,21.47,5,3.4,ml,,,,,us,usp0009rjr,2014-11-07T01:09:55.120Z,"0 km SW of Mataránga, Greece",earthquake,,,,,reviewed,ath,ath
2000-04-20T00:46:04.350Z,-32.99,-178.643,33,4.9,mb,,,,1.03,us,usp0009rjq,2014-11-07T01:09:55.118Z,"south of the Kermadec Islands",earthquake,,,,8,reviewed,us,us
2000-04-20T00:24:13.190Z,-31.886,-178.567,33,5.2,mwc,,,,1.47,us,usp0009rjn,2016-11-09T22:20:29.371Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,hrv
2000-04-19T23:43:49.280Z,-59.078,-26.161,87,4.1,mb,,,,0.69,us,usp0009rjm,2014-11-07T01:09:55.107Z,"South Sandwich Islands region",earthquake,,24.4,,3,reviewed,us,us
2000-04-19T23:33:43.790Z,44.443,11.776,10,3.4,ml,,,,0.92,us,usp0009rjk,2014-11-07T01:09:55.102Z,"3 km N of Bubano, Italy",earthquake,,,,,reviewed,us,vie
2000-04-19T23:17:30.490Z,-52.955,10.27,10,4.9,mb,,,,0.81,us,usp0009rjj,2014-11-07T01:09:55.100Z,"southwest of Africa",earthquake,,,,7,reviewed,us,us
2000-04-19T21:53:41.230Z,-20.436,-178.375,527.1,4.1,mb,,,,0.89,us,usp0009rjh,2014-11-07T01:09:55.097Z,"Fiji region",earthquake,,54.8,,3,reviewed,us,us
2000-04-19T20:46:09.650Z,-34.268,-72.125,23.5,3.6,md,,,,,us,usp0009rje,2014-11-07T01:09:55.087Z,"80 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2000-04-19T20:06:51.270Z,44.348,11.946,10,4.1,mb,,,,1.25,us,usp0009rjd,2014-11-07T01:09:55.076Z,"1 km SE of Granarolo, Italy",earthquake,,,,1,reviewed,us,us
2000-04-19T19:36:27.430Z,44.401,11.838,10,3.1,ml,,,,0.88,us,usp0009rjb,2014-11-07T01:09:55.071Z,"1 km NNE of Bagnara di Romagna, Italy",earthquake,,,,,reviewed,us,vie
2000-04-19T19:25:41.410Z,-6.702,129.949,151.3,5,mb,,,,0.92,us,usp0009rja,2014-11-07T01:09:55.057Z,"Banda Sea",earthquake,,3.9,,25,reviewed,us,us
2000-04-19T18:58:10.000Z,44.385,11.859,10,3.4,mb,,,,1.11,us,usp0009rj7,2014-11-07T01:09:55.045Z,"2 km WSW of Barbiano, Italy",earthquake,,,,1,reviewed,us,us
2000-04-19T18:50:42.290Z,18.156,146.642,68.9,4.2,mb,,,,1.04,us,usp0009rj6,2014-11-07T01:09:55.043Z,"Pagan region, Northern Mariana Islands",earthquake,,18.2,,4,reviewed,us,us
2000-04-19T18:26:49.350Z,3.96,128.147,91.5,4.6,mb,,,,1.16,us,usp0009rj5,2014-11-07T01:09:55.040Z,"247 km N of Tobelo, Indonesia",earthquake,,14,,12,reviewed,us,us
2000-04-19T17:47:20.600Z,44.329,11.851,10,3,ml,,,,1.19,us,usp0009rj4,2014-11-07T01:09:55.037Z,"3 km S of Solarolo, Italy",earthquake,,,,,reviewed,us,vie
2000-04-19T17:29:45.870Z,-9.245,67.289,10,4.7,mb,,,,1.32,us,usp0009rj3,2014-11-07T01:09:55.031Z,"Mid-Indian Ridge",earthquake,,,,16,reviewed,us,us
2000-04-19T17:26:33.040Z,-31.971,-71.589,41.2,3.4,md,,,,,us,usp0009rj2,2014-11-07T01:09:55.029Z,"54 km SW of Illapel, Chile",earthquake,,,,,reviewed,guc,guc
2000-04-19T16:30:03.250Z,44.362,11.813,10,3,ml,,,,1.14,us,usp0009rj1,2014-11-07T01:09:55.026Z,"2 km W of Solarolo, Italy",earthquake,,,,,reviewed,us,vie
2000-04-19T16:17:23.300Z,44.366,11.895,10,3.7,mb,,,,1.34,us,usp0009rj0,2014-11-07T01:09:55.020Z,"2 km SSE of Barbiano, Italy",earthquake,,,,1,reviewed,us,us
2000-04-19T15:50:17.690Z,44.325,12.02,33,3.1,ml,,,,1.2,us,usp0009rhz,2014-11-07T01:09:55.017Z,"5 km S of Russi, Italy",earthquake,,,,,reviewed,us,vie
2000-04-19T15:23:13.970Z,-20.426,-178.027,477.1,4.3,mb,,,,1,us,usp0009rhy,2014-11-07T01:09:55.015Z,"Fiji region",earthquake,,21,,3,reviewed,us,us
2000-04-19T15:00:12.150Z,44.275,11.901,10,3.3,ml,,,,1.23,us,usp0009rhw,2014-11-07T01:09:55.010Z,"2 km SE of Faenza, Italy",earthquake,,,,,reviewed,us,vie
2000-04-19T14:42:44.590Z,34.157,26.052,33,3.8,mb,,,,1.47,us,usp0009rhv,2014-11-07T01:09:55.008Z,"98 km SSE of Ierápetra, Greece",earthquake,,,,3,reviewed,us,us
2000-04-19T14:20:14.560Z,3.872,128.171,117.3,4.1,mb,,,,1.22,us,usp0009rhu,2014-11-07T01:09:55.005Z,"237 km N of Tobelo, Indonesia",earthquake,,13.3,,4,reviewed,us,us
2000-04-19T14:08:59.200Z,41.774,15.081,33,3.5,mb,,,,1.42,us,usp0009rht,2014-11-07T01:09:55.003Z,"6 km ENE of Rotello, Italy",earthquake,,,,1,reviewed,us,us
2000-04-19T14:04:20.280Z,24.106,121.17,33,4.4,mb,,,,0.6,us,usp0009rhs,2014-11-07T01:09:55.000Z,"25 km NE of Puli, Taiwan",earthquake,,,,3,reviewed,us,us
2000-04-19T13:41:27.850Z,44.282,11.933,10,3.3,ml,,,,0.94,us,usp0009rhr,2014-11-07T01:09:54.998Z,"4 km ESE of Faenza, Italy",earthquake,,,,,reviewed,us,vie
2000-04-19T13:36:25.230Z,3.978,127.984,116.8,4.5,mb,,,,1.31,us,usp0009rhq,2014-11-07T01:09:54.995Z,"248 km N of Tobelo, Indonesia",earthquake,,12.9,,7,reviewed,us,us
2000-04-19T13:34:23.840Z,-32.82,-71.468,34.7,3.4,md,,,,,us,usp0009rhp,2014-11-07T01:09:54.993Z,"21 km WNW of Quillota, Chile",earthquake,,,,,reviewed,guc,guc
2000-04-19T12:54:35.330Z,-25.668,-177.17,97.3,5.4,mwc,,,,0.87,us,usp0009rhn,2016-11-09T22:20:05.379Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
2000-04-19T12:36:25.430Z,-1.979,126.805,33,4.7,mb,,,,0.76,us,usp0009rhm,2014-11-07T01:09:54.979Z,"243 km NW of Ambon, Indonesia",earthquake,,,,8,reviewed,us,us
2000-04-19T12:22:58.260Z,44.3,11.985,10,4,mb,,,,1.33,us,usp0009rhk,2014-11-07T01:09:54.970Z,"7 km SSE of Granarolo, Italy",earthquake,,,,2,reviewed,us,us
2000-04-19T12:22:01.300Z,-52.34,114.894,10,3.9,mb,,,,0.75,us,usp0009rhj,2014-11-07T01:09:54.969Z,"western Indian-Antarctic Ridge",earthquake,,,,1,reviewed,us,us
2000-04-19T11:20:47.407Z,64.4646,-164.4585,10,3.4,ml,,,,0.8,ak,ak000523sbyc,2020-02-20T20:12:58.050Z,"10 km S of Solomon, Alaska",earthquake,,0,,,reviewed,ak,ak
2000-04-19T11:10:55.360Z,-13.755,166.308,33,4.9,mb,,,,1.14,us,usp0009rhf,2014-11-07T01:09:54.963Z,"135 km W of Sola, Vanuatu",earthquake,,,,5,reviewed,us,us
2000-04-19T10:54:44.830Z,-23.575,-67.705,145.1,3.7,mb,,,,1.13,us,usp0009rhe,2014-11-07T01:09:54.962Z,"89 km SE of San Pedro de Atacama, Chile",earthquake,,18.7,,1,reviewed,us,us
2000-04-19T05:48:11.160Z,3.775,128.482,65.8,4.3,mb,,,,0.86,us,usp0009rh9,2014-11-07T01:09:54.950Z,"232 km NNE of Tobelo, Indonesia",earthquake,,24.1,,3,reviewed,us,us
2000-04-19T05:45:14.200Z,-40.72,175.54,31,3.6,ml,,,,,us,usp0009rh8,2014-11-07T01:09:54.949Z,"24 km ESE of Levin, New Zealand",earthquake,,,,,reviewed,wel,wel
2000-04-19T04:32:31.200Z,38.12,23.53,16,3.3,md,,,,,us,usp0009rh7,2014-11-07T01:09:54.947Z,"4 km N of Magoúla, Greece",earthquake,,,,,reviewed,ath,ath
2000-04-19T04:00:16.750Z,42.428,142.732,33,3.3,mb,,,,1.4,us,usp0009rh5,2014-11-07T01:09:54.945Z,"31 km ENE of Shizunai-furukawach?, Japan",earthquake,,,,1,reviewed,us,us
2000-04-19T03:44:16.160Z,28.55,129.89,51.2,4.6,mb,,,,1.29,us,usp0009rh4,2014-11-07T01:09:54.940Z,"44 km ENE of Naze, Japan",earthquake,,10.2,,16,reviewed,us,us
2000-04-19T02:23:02.450Z,38.159,21.988,61.4,4.6,mb,,,,1.29,us,usp0009rh3,2014-11-07T01:09:54.922Z,"12 km SW of Aígio, Greece",earthquake,,,,78,reviewed,us,us
2000-04-19T01:57:29.450Z,44.818,17.591,10,3.4,ml,,,,0.61,us,usp0009rh2,2014-11-07T01:09:54.919Z,"8 km SW of Prnjavor, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,zag
