time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-10-11T02:18:31.500Z,16.963,-94.602,169.1,4.1,md,10,,,,us,usp000a1kk,2014-11-07T01:11:15.894Z,"10 km NE of Santa María Chimalapa, Mexico",earthquake,,,,,reviewed,unm,unm
2000-10-11T02:06:22.950Z,-21.603,-178.134,500,3.7,mb,10,,,0.77,us,usp000a1kj,2014-11-07T01:11:15.892Z,"Fiji region",earthquake,,,,3,reviewed,us,us
2000-10-11T01:55:50.450Z,18.932,-64.411,25.5,3.7,md,6,,,,us,usp000a1kh,2014-11-07T01:11:15.891Z,"77 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,,,,,reviewed,rspr,rspr
2000-10-11T01:34:28.030Z,38.315,26.561,17.5,3.4,md,6,,,,us,usp000a1kg,2014-11-07T01:11:15.890Z,"16 km ENE of Alaçat?, Turkey",earthquake,,,,,reviewed,isk,isk
2000-10-11T01:27:26.000Z,37.77,21.45,5,3.4,ml,17,,,,us,usp000a1kf,2014-11-07T01:11:15.888Z,"8 km WNW of Karátoula, Greece",earthquake,,,,,reviewed,ath,ath
2000-10-10T23:56:37.210Z,9.943,92.895,33,4.7,mb,47,,,0.93,us,usp000a1kb,2014-11-07T01:11:15.878Z,"191 km S of Port Blair, India",earthquake,,,,16,reviewed,us,us
2000-10-10T23:56:26.170Z,9.924,92.809,33,3.9,mb,14,,,1.3,us,usp000a1ka,2014-11-07T01:11:15.877Z,"192 km S of Port Blair, India",earthquake,,,,1,reviewed,us,us
2000-10-10T23:43:35.800Z,38.72,22.28,9,3.2,ml,9,,,,us,usp000a1k9,2014-11-07T01:11:15.875Z,"21 km SSW of Stavrós, Greece",earthquake,,,,,reviewed,ath,ath
2000-10-10T23:33:03.300Z,38.98,24.5,22,3,ml,7,,,,us,usp000a1k8,2014-11-07T01:11:15.874Z,"10 km NNW of Skýros, Greece",earthquake,,,,,reviewed,ath,ath
2000-10-10T23:32:02.430Z,29.824,69.587,33,4.7,mb,55,,,1.18,us,usp000a1k7,2014-11-07T01:11:15.868Z,"10 km SE of Barkhan, Pakistan",earthquake,,,,22,reviewed,us,us
2000-10-10T23:07:15.020Z,-5.105,153.537,94.2,4.1,mb,24,,,1.02,us,usp000a1k6,2014-11-07T01:11:15.865Z,"164 km ESE of Kokopo, Papua New Guinea",earthquake,,13.5,,1,reviewed,us,us
2000-10-10T22:38:14.830Z,-14.257,97.558,10,4.3,mb,22,,,1.03,us,usp000a1k5,2014-11-07T01:11:15.862Z,"South Indian Ocean",earthquake,,,,3,reviewed,us,us
2000-10-10T21:45:06.800Z,-41.15,174.6,34,3.9,ml,12,,,,us,usp000a1k3,2014-11-07T01:11:15.859Z,"19 km WNW of Khandallah, New Zealand",earthquake,,,,,reviewed,wel,wel
2000-10-10T19:37:42.870Z,22.135,142.743,270.3,4.6,mb,23,,,0.92,us,usp000a1k1,2014-11-07T01:11:15.855Z,"Volcano Islands, Japan region",earthquake,,15.9,,3,reviewed,us,us
2000-10-10T19:16:37.530Z,-7.363,128.789,87.1,4.7,mb,25,,,0.98,us,usp000a1k0,2014-11-07T01:11:15.852Z,"235 km ENE of Lospalos, Timor Leste",earthquake,,15.7,,4,reviewed,us,us
2000-10-10T15:17:24.350Z,-10.089,161.251,100,4.6,mb,12,,,1.3,us,usp000a1jv,2014-11-07T01:11:15.846Z,"83 km WNW of Kirakira, Solomon Islands",earthquake,,,,2,reviewed,us,us
2000-10-10T15:07:24.070Z,6.775,-73.041,167.9,4.5,mb,31,,,0.79,us,usp000a1ju,2014-11-07T01:11:15.843Z,"7 km NE of Jordán, Colombia",earthquake,,8.2,,12,reviewed,us,us
2000-10-10T14:09:06.280Z,-4.134,135.144,33,4.4,mb,11,,,1.21,us,usp000a1jt,2014-11-07T01:11:15.842Z,"94 km SSW of Nabire, Indonesia",earthquake,,,,2,reviewed,us,us
2000-10-10T14:04:45.920Z,-57.802,-26.128,100,4.9,mb,10,,,0.36,us,usp000a1js,2014-11-07T01:11:15.840Z,"South Sandwich Islands region",earthquake,,,,1,reviewed,us,us
2000-10-10T13:54:02.765Z,61.6342,-149.916,37.3,3.3,ml,,,,0.65,ak,ak000d1worzo,2020-02-20T20:29:02.302Z,"5 km W of Houston, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2000-10-10T13:12:40.190Z,-4.191,135.109,33,4.2,mb,9,,,0.92,us,usp000a1jq,2014-11-07T01:11:15.835Z,"101 km SSW of Nabire, Indonesia",earthquake,,,,2,reviewed,us,us
2000-10-10T12:55:12.700Z,9.903,92.908,33,4.6,mb,21,,,1.11,us,usp000a1jn,2014-11-07T01:11:15.830Z,"195 km S of Port Blair, India",earthquake,,,,6,reviewed,us,us
2000-10-10T12:42:19.510Z,9.831,92.876,33,4.3,mb,17,,,1.18,us,usp000a1jm,2014-11-07T01:11:15.828Z,"203 km S of Port Blair, India",earthquake,,,,1,reviewed,us,us
2000-10-10T12:24:12.170Z,28.315,139.604,439.4,4.5,mb,52,,,0.8,us,usp000a1jk,2014-11-07T01:11:15.823Z,"Bonin Islands, Japan region",earthquake,,8.3,,16,reviewed,us,us
2000-10-10T11:32:42.900Z,36.98,22.94,5,3,ml,7,,,,us,usp000a1jh,2014-11-07T01:11:15.820Z,"20 km NNE of Moláoi, Greece",earthquake,,,,,reviewed,ath,ath
2000-10-10T10:37:56.970Z,-18.62,-71.788,33,4.4,mb,10,,,0.94,us,usp000a1jd,2014-11-07T01:11:15.812Z,"117 km SSW of Pacocha, Peru",earthquake,,,,1,reviewed,us,us
2000-10-10T10:25:13.750Z,57.3957,-154.7033,26.1,3,ml,,,,0.43,ak,ak000d1uqa9b,2020-02-20T20:29:02.987Z,"24 km SW of Karluk, Alaska",earthquake,,6.5,,,reviewed,ak,ak
2000-10-10T07:49:45.030Z,40.13,19.859,5,3.4,md,16,,,0.76,us,usp000a1j9,2014-11-07T01:11:15.802Z,"10 km ENE of Himarë, Albania",earthquake,,,,,reviewed,us,ath
2000-10-10T07:46:06.090Z,19.101,-68.462,25.1,3.6,md,5,,,,us,usp000a1j8,2014-11-07T01:11:15.801Z,"54 km NNE of Otra Banda, Dominican Republic",earthquake,,,,,reviewed,rspr,rspr
2000-10-10T07:26:19.960Z,14.942,-60.47,33,4.3,md,33,,,0.99,us,usp000a1j7,2014-11-07T01:11:15.797Z,"57 km ENE of La Trinité, Martinique",earthquake,,,,,reviewed,us,trn
2000-10-10T06:11:32.700Z,23.08,82.728,33,4.5,mb,16,,,1.01,us,usp000a1j4,2020-09-15T21:43:36.090Z,"26 km SE of Baikunthpur, India",earthquake,,,,1,reviewed,us,us
2000-10-10T05:48:53.780Z,-18.222,-69.681,111.8,5,mb,68,,,1.08,us,usp000a1j2,2014-11-07T01:11:15.782Z,"57 km SSE of Palca, Peru",earthquake,,,,42,reviewed,us,us
2000-10-10T05:23:09.880Z,-6.276,154.627,100,5.6,mwc,185,,,0.93,us,usp000a1j1,2020-09-15T21:43:25.586Z,"95 km W of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-10-10T05:19:07.620Z,57.36,120.506,10,4,mb,16,,,1.33,us,usp000a1j0,2014-11-07T01:11:15.756Z,"144 km ENE of Chara, Russia",earthquake,,,,1,reviewed,us,us
2000-10-10T04:38:45.830Z,51.567,16.391,5,3.2,ml,12,,,1.19,us,usp000a1hz,2014-11-07T01:11:15.753Z,"10 km NE of Rudna, Poland",earthquake,,,,,reviewed,us,vie
2000-10-10T02:50:47.220Z,18.574,146.462,33,4.9,mb,12,,,0.96,us,usp000a1hy,2014-11-07T01:11:15.751Z,"Pagan region, Northern Mariana Islands",earthquake,,,,1,reviewed,us,us
2000-10-10T02:20:27.350Z,36.172,31.576,25,3.1,ml,6,,,,us,usp000a1hx,2014-11-07T01:11:15.750Z,"52 km SSW of Türkler, Turkey",earthquake,,,,,reviewed,css,css
2000-10-10T01:59:15.430Z,-6.736,106.963,33,4.5,mb,12,,,0.83,us,usp000a1hw,2014-11-07T01:11:15.748Z,"16 km ESE of Caringin, Indonesia",earthquake,,,,3,reviewed,us,us
2000-10-10T00:07:27.830Z,35.39,-3.642,11.8,3,mblg,30,,,,us,usp000a1hu,2014-11-07T01:11:15.743Z,"30 km ENE of Al Hoceïma, Morocco",earthquake,,,,,reviewed,mdd,mdd
2000-10-09T23:08:49.020Z,43.485,17.564,10,3.7,ml,36,,,1.37,us,usp000a1hs,2014-11-07T01:11:15.735Z,"11 km NNW of Široki Brijeg, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,vie
2000-10-09T21:55:13.630Z,40.6046667,-124.1511667,16.925,3.45,ml,17,199,0.1883,0.14,nc,nc21129253,2016-12-31T20:20:25.380Z,"0 km NE of Fortuna, California",earthquake,0.76,0.36,,5,reviewed,nc,nc
2000-10-09T21:50:46.470Z,9.953,92.965,33,4.7,mb,58,,,1.09,us,usp000a1hk,2014-11-07T01:11:15.720Z,"190 km S of Port Blair, India",earthquake,,,,16,reviewed,us,us
2000-10-09T21:42:43.170Z,18.531,-67.099,104.4,3.1,md,5,,,,us,usp000a1hj,2014-11-07T01:11:15.718Z,"4 km N of San Antonio, Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2000-10-09T21:28:51.760Z,46.7351667,-122.7991667,1.225,3.1,md,17,99,,0.18,uw,uw10504613,2016-07-23T00:15:45.960Z,"8 km SE of Bucoda, Washington",explosion,0.722,0.95,0.06,4,reviewed,uw,uw
2000-10-09T20:43:58.700Z,-40.12,174.36,12,3.6,ml,10,,,,us,usp000a1hh,2014-11-07T01:11:15.717Z,"41 km SSW of Patea, New Zealand",earthquake,,,,,reviewed,wel,wel
2000-10-09T19:52:36.490Z,36.7045,-121.3348333,2.805,3.25,ml,67,53,0.008108,0.06,nc,nc21129249,2016-12-31T20:20:11.790Z,"9 km S of Tres Pinos, California",earthquake,0.11,0.22,,12,reviewed,nc,nc
2000-10-09T19:25:35.840Z,26.074,125.511,150.1,4.4,mb,29,,,1.05,us,usp000a1he,2014-11-07T01:11:15.710Z,"142 km N of Hirara, Japan",earthquake,,9.3,,4,reviewed,us,us
2000-10-09T14:13:35.360Z,-19.267,169.818,226.7,4.1,mb,15,,,0.58,us,usp000a1hb,2014-11-07T01:11:15.704Z,"64 km ENE of Isangel, Vanuatu",earthquake,,9.4,,1,reviewed,us,us
2000-10-09T13:16:10.590Z,44.239,10.564,10,3.1,ml,39,,,1.04,us,usp000a1h8,2014-11-07T01:11:15.695Z,"northern Italy",earthquake,,,,,reviewed,us,gen
2000-10-09T12:53:20.450Z,-23.124,-67.707,111.9,4.8,mb,43,,,1.25,us,usp000a1h7,2014-11-07T01:11:15.691Z,"55 km ESE of San Pedro de Atacama, Chile",earthquake,,10.4,,10,reviewed,us,us
2000-10-09T12:13:42.030Z,0.978,126.34,33,4.2,mb,11,,,1.03,us,usp000a1h4,2014-11-07T01:11:15.685Z,"118 km W of Ternate, Indonesia",earthquake,,,,2,reviewed,us,us
2000-10-09T11:56:13.000Z,16.968,-96.305,96.4,4.1,md,8,,,,us,usp000a1h3,2014-11-07T01:11:15.682Z,"7 km NNE of Xaaga, Mexico",earthquake,,,,,reviewed,unm,unm
2000-10-09T11:41:41.990Z,-6.83,154.827,33,4,mb,8,,,1.28,us,usp000a1h2,2014-11-07T01:11:15.680Z,"92 km SW of Panguna, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-10-09T10:48:48.800Z,-22.115,171.169,33,3.9,mb,8,,,1.54,us,usp000a1h0,2014-11-07T01:11:15.677Z,"southeast of the Loyalty Islands",earthquake,,,,3,reviewed,us,us
2000-10-09T07:03:38.390Z,30.429,98.087,33,4.8,mb,70,,,1.13,us,usp000a1gx,2014-11-07T01:11:15.663Z,"116 km SE of Qamdo, China",earthquake,,,,31,reviewed,us,us
2000-10-09T06:53:42.300Z,-32.375,179.333,400,4,mb,12,,,1.02,us,usp000a1gw,2014-11-07T01:11:15.661Z,"south of the Kermadec Islands",earthquake,,,,2,reviewed,us,us
2000-10-09T05:49:51.570Z,19.194,-65.401,90,3.9,md,7,,,,us,usp000a1gu,2014-11-07T01:11:15.655Z,"96 km NNE of Vieques, Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2000-10-09T05:14:15.800Z,-30.747,-178.041,42.2,5.1,mwc,50,,,1.27,us,usp000a1gt,2016-11-09T23:40:56.905Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,hrv
2000-10-09T04:28:49.070Z,37.574,20.53,33,4,mb,15,,,1.42,us,usp000a1gr,2014-11-07T01:11:15.642Z,"31 km WSW of Lithakiá, Greece",earthquake,,,,1,reviewed,us,us
2000-10-09T03:49:31.190Z,-6.844,154.786,33,4.4,mb,16,,,0.95,us,usp000a1gq,2014-11-07T01:11:15.640Z,"96 km SW of Panguna, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-10-09T02:30:00.570Z,10.002,92.952,33,5.9,mwb,261,,,0.99,us,usp000a1gk,2016-11-09T23:40:56.436Z,"185 km S of Port Blair, India",earthquake,,,,,reviewed,us,us
2000-10-09T01:45:02.160Z,-47.291,-12.574,10,4.6,mb,18,,,1.12,us,usp000a1gj,2014-11-07T01:11:15.596Z,"southern Mid-Atlantic Ridge",earthquake,,,,8,reviewed,us,us
2000-10-09T01:21:10.850Z,29.332,81.479,33,4.1,mb,11,,,1.09,us,usp000a1gg,2014-11-07T01:11:15.593Z,"52 km E of Dipayal, Nepal",earthquake,,,,1,reviewed,us,us
2000-10-09T00:30:35.250Z,38.17,20.205,33,3.7,mb,70,,,1.43,us,usp000a1gb,2014-11-07T01:11:15.580Z,"20 km W of Lixoúri, Greece",earthquake,,,,2,reviewed,us,us
2000-10-09T00:21:15.810Z,-7.048,154.848,33,4.1,mb,9,,,0.89,us,usp000a1ga,2014-11-07T01:11:15.578Z,"107 km SW of Panguna, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-10-09T00:02:11.690Z,38.214,20.291,33,4,mb,135,,,1.4,us,usp000a1g9,2014-11-07T01:11:15.565Z,"12 km W of Lixoúri, Greece",earthquake,,,,22,reviewed,us,us
2000-10-08T22:38:45.580Z,46.594,10.339,5,3,ml,58,,,0.96,us,usp000a1g6,2014-11-07T01:11:15.550Z,"11 km WSW of Tubre, Italy",earthquake,,,,,reviewed,us,vie
2000-10-08T21:44:48.890Z,43.508,17.789,10,4.2,mb,88,,,0.98,us,usp000a1g5,2014-11-07T01:11:15.536Z,"13 km NNW of Potoci, Bosnia and Herzegovina",earthquake,,,,3,reviewed,us,us
2000-10-08T21:05:49.620Z,46.741,-122.8043333,0.539,3.1,md,10,87,0.09967,0.14,uw,uw10504478,2016-07-23T00:15:40.740Z,"8 km SE of Bucoda, Washington",explosion,0.638,1.2,0.07,5,reviewed,uw,uw
2000-10-08T21:01:28.550Z,-2.273,140.266,33,4.1,mb,11,,,0.92,us,usp000a1g4,2014-11-07T01:11:15.534Z,"54 km NW of Abepura, Indonesia",earthquake,,,,1,reviewed,us,us
2000-10-08T20:58:34.230Z,-2.374,140.144,33,4.9,mb,50,,,1,us,usp000a1g3,2014-11-07T01:11:15.529Z,"59 km WNW of Abepura, Indonesia",earthquake,,,,16,reviewed,us,us
2000-10-08T20:17:23.830Z,43.491,17.777,10,3.9,ml,62,,,1,us,usp000a1g2,2014-11-07T01:11:15.518Z,"12 km NW of Potoci, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,the
2000-10-08T20:16:02.540Z,-33.743,-71.412,45,4.1,md,11,,,,us,usp000a1g1,2014-11-07T01:11:15.516Z,"19 km WSW of Melipilla, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-08T20:12:32.350Z,0.383,-78.09,33,5.1,mwc,156,,,0.93,us,usp000a1g0,2016-11-09T23:40:30.897Z,"Colombia-Ecuador border region",earthquake,,,,,reviewed,us,hrv
2000-10-08T20:04:22.760Z,19.869,145.278,168.4,4.3,mb,30,,,0.97,us,usp000a1fz,2014-11-07T01:11:15.492Z,"Maug Islands region, Northern Mariana Islands",earthquake,,15.8,,12,reviewed,us,us
2000-10-08T19:47:41.160Z,-33.919,-72.301,39.1,3.6,md,6,,,,us,usp000a1fy,2014-11-07T01:11:15.489Z,"73 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-08T19:04:34.350Z,43.504,17.572,10,3.3,ml,30,,,0.94,us,usp000a1fx,2014-11-07T01:11:15.467Z,"13 km N of Široki Brijeg, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,rom
2000-10-08T18:46:12.790Z,43.529,17.6,10,3.4,ml,29,,,0.89,us,usp000a1fw,2014-11-07T01:11:15.461Z,"16 km N of Široki Brijeg, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,rom
2000-10-08T17:47:47.560Z,4.797,125.141,206.8,4.9,mb,74,,,1.03,us,usp000a1fv,2014-11-07T01:11:15.452Z,"75 km SSW of Sarangani, Philippines",earthquake,,,,30,reviewed,us,us
2000-10-08T16:23:16.450Z,-56.704,-26.099,33,4.3,mb,8,,,0.91,us,usp000a1ft,2014-11-07T01:11:15.449Z,"South Sandwich Islands region",earthquake,,,,6,reviewed,us,us
2000-10-08T15:58:59.290Z,-32.12,-69.689,140.3,3.2,md,9,,,,us,usp000a1fs,2014-11-07T01:11:15.446Z,"90 km SSW of Calingasta, Argentina",earthquake,,,,,reviewed,guc,guc
2000-10-08T15:44:51.810Z,43.601,16.249,10,3.6,mb,76,,,0.98,us,usp000a1fq,2014-11-07T01:11:15.429Z,"1 km ESE of Prgomet, Croatia",earthquake,,,,1,reviewed,us,us
2000-10-08T15:13:19.900Z,37.68,20.88,5,3,md,7,,,,us,usp000a1fp,2014-11-07T01:11:15.427Z,"6 km SE of Lithakiá, Greece",earthquake,,,,,reviewed,ath,ath
2000-10-08T14:54:08.500Z,-6.514,154.852,100.3,4.2,mb,21,,,0.92,us,usp000a1fm,2014-11-07T01:11:15.419Z,"73 km WSW of Panguna, Papua New Guinea",earthquake,,16,,9,reviewed,us,us
2000-10-08T14:51:47.970Z,36.317,70.458,33,3.9,mb,13,,,1.31,us,usp000a1fk,2014-11-07T01:11:15.416Z,"Hindu Kush region, Afghanistan",earthquake,,,,1,reviewed,us,us
2000-10-08T14:14:45.800Z,-58.902,-25.607,33,4.3,mb,14,,,0.62,us,usp000a1fh,2014-11-07T01:11:15.310Z,"South Sandwich Islands region",earthquake,,,,5,reviewed,us,us
2000-10-08T13:08:08.970Z,-4.245,101.53,33,5.1,mb,72,,,1.14,us,usp000a1fg,2014-11-07T01:11:15.300Z,"95 km WSW of Bengkulu, Indonesia",earthquake,,,,21,reviewed,us,us
2000-10-08T12:12:42.890Z,-4.213,101.634,33,4.4,mb,16,,,1.09,us,usp000a1fd,2014-11-07T01:11:15.293Z,"83 km WSW of Bengkulu, Indonesia",earthquake,,,,1,reviewed,us,us
2000-10-08T11:59:36.630Z,35.575,133.232,10,3.8,mb,10,,,1.2,us,usp000a1fc,2014-11-07T01:11:15.291Z,"4 km N of Sakaiminato, Japan",earthquake,,,,1,reviewed,us,us
2000-10-08T11:56:48.170Z,-29.22,-71.416,44,4.6,mb,59,,,1.11,us,usp000a1fb,2014-11-07T01:11:15.281Z,"77 km NNW of La Serena, Chile",earthquake,,,,19,reviewed,us,us
2000-10-08T11:51:17.820Z,35.363,133.311,10,5.2,mwc,70,,,1.37,us,usp000a1fa,2016-11-09T23:40:30.383Z,"8 km SSW of Yonago, Japan",earthquake,,,,,reviewed,us,hrv
2000-10-08T11:21:45.870Z,18.785,-64.257,37.7,3.7,md,8,,,,us,usp000a1f9,2014-11-07T01:11:15.270Z,"75 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,,,,,reviewed,rspr,rspr
2000-10-08T11:20:58.940Z,-0.454,-81.061,33,4.3,mb,10,,,0.84,us,usp000a1f8,2014-11-07T01:11:15.268Z,"68 km NW of Manta, Ecuador",earthquake,,,,8,reviewed,us,us
2000-10-08T10:55:54.130Z,-3.35,130.416,33,3.8,mb,7,,,0.78,us,usp000a1f7,2014-11-07T01:11:15.267Z,"166 km E of Amahai, Indonesia",earthquake,,,,2,reviewed,us,us
2000-10-08T10:20:25.710Z,58.532,157.362,10,4.2,mb,19,,,1.05,us,usp000a1f4,2014-11-07T01:11:15.261Z,"115 km NW of Tigil’, Russia",earthquake,,,,5,reviewed,us,us
2000-10-08T09:53:04.300Z,-4.18,101.606,33,4.1,mb,14,,,0.94,us,usp000a1f1,2014-11-07T01:11:15.254Z,"84 km WSW of Bengkulu, Indonesia",earthquake,,,,3,reviewed,us,us
2000-10-08T08:46:05.240Z,-4.834,129.869,167.7,4.4,mb,11,,,0.85,us,usp000a1ey,2014-11-07T01:11:15.249Z,"195 km SSE of Amahai, Indonesia",earthquake,,29.8,,5,reviewed,us,us
2000-10-08T08:38:38.060Z,-6.491,128.087,409.5,4.4,mb,19,,,1,us,usp000a1ex,2014-11-07T01:11:15.226Z,"254 km NNE of Lospalos, Timor Leste",earthquake,,18.2,,6,reviewed,us,us
2000-10-08T07:28:33.670Z,-16.986,-174.127,33,4.9,mb,44,,,0.84,us,usp000a1ew,2014-11-07T01:11:15.207Z,"119 km SSW of Hihifo, Tonga",earthquake,,,,17,reviewed,us,us
2000-10-08T07:05:51.300Z,38.88,20.75,32,3.5,mb,41,,,,us,usp000a1eu,2014-11-07T01:11:15.201Z,"6 km NE of Lefkáda, Greece",earthquake,,,,1,reviewed,ath,us
2000-10-08T07:00:40.000Z,52.76,-116.19,1,3.3,mblg,14,,,,us,usp000a1et,2014-11-07T01:11:15.198Z,"93 km S of Edson, Canada",earthquake,,,,,reviewed,pgc,pgc
2000-10-08T06:59:21.930Z,-33.682,-70.26,111.2,3.6,md,12,,,,us,usp000a1es,2014-11-07T01:11:15.196Z,"30 km ESE of Puente Alto, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-08T06:38:28.720Z,-32.171,-71.502,35.5,3.5,md,7,,,,us,usp000a1er,2014-11-07T01:11:15.194Z,"40 km NW of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-08T06:26:17.330Z,13.163,-89.023,33,4.3,mb,28,,,1.46,us,usp000a1eq,2014-11-07T01:11:15.190Z,"37 km S of El Rosario, El Salvador",earthquake,,,,11,reviewed,us,us
2000-10-08T06:14:57.420Z,30.193,88.115,33,4.7,mb,53,,,1.31,us,usp000a1ep,2014-11-07T01:11:15.177Z,"128 km NW of Rikaze, China",earthquake,,,,33,reviewed,us,us
2000-10-08T06:09:00.180Z,-32.477,-72.044,23.5,4,md,11,,,,us,usp000a1en,2014-11-07T01:11:15.175Z,"73 km NNW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-08T04:17:55.120Z,35.145,133.039,10,5.4,mwc,76,,,1.08,us,usp000a1em,2016-11-09T23:40:29.891Z,"32 km N of Sh?bara, Japan",earthquake,,,,,reviewed,us,hrv
2000-10-08T04:04:33.720Z,-31.023,-71.291,54.6,4.2,md,11,,,,us,usp000a1ek,2014-11-07T01:11:15.162Z,"47 km S of Ovalle, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-08T03:49:57.060Z,39.366,22.031,5,3.1,md,12,,,,us,usp000a1ej,2014-11-07T01:11:15.160Z,"3 km NNE of Karpochóri, Greece",earthquake,,,,,reviewed,the,ath
2000-10-08T03:36:32.300Z,9.845,125.557,10,5.7,mwc,89,,,1.18,us,usp000a1eh,2020-09-15T21:43:14.760Z,"7 km WNW of Talisay, Philippines",earthquake,,,,,reviewed,us,hrv
2000-10-08T03:11:20.190Z,-32.854,-71.144,59.8,3.2,md,12,,,,us,usp000a1eg,2014-11-07T01:11:15.139Z,"10 km ENE of Quillota, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-08T03:02:47.080Z,48.581,147.115,498.2,4,mb,46,,,0.81,us,usp000a1ef,2014-11-07T01:11:15.132Z,"Sea of Okhotsk",earthquake,,5.4,,13,reviewed,us,us
2000-10-08T00:57:54.400Z,39.148,-0.119,16.7,3.2,ml,33,,,,us,usp000a1ec,2014-11-07T01:11:15.122Z,"11 km E of Cullera, Spain",earthquake,,,,,reviewed,mdd,ldg
2000-10-08T00:50:16.430Z,34.796,-116.2721667,5.321,3.12,ml,30,59,0.06151,0.18,ci,ci9165424,2016-04-02T04:40:06.418Z,"13km NW of Ludlow, CA",earthquake,0.31,1.04,0.198,87,reviewed,ci,ci
2000-10-08T00:34:21.790Z,-24.022,-71.721,54.7,4.1,mb,15,,,1.05,us,usp000a1ea,2014-11-07T01:11:15.118Z,"141 km WSW of Antofagasta, Chile",earthquake,,14.5,,3,reviewed,us,us
2000-10-08T00:17:50.880Z,35.275,-119.033,20.157,3.11,ml,0,103.8,0.09064,0.297,ci,ci9165420,2016-04-02T00:45:54.189Z,"9km S of Bakersfield, CA",earthquake,,0.86,,221,reviewed,ci,ci
2000-10-07T23:31:26.570Z,-0.008,130.102,33,4.8,mb,22,,,1.1,us,usp000a1e8,2014-11-07T01:11:15.113Z,"161 km NW of Sorong, Indonesia",earthquake,,,,7,reviewed,us,us
2000-10-07T22:30:14.230Z,5.34,126.274,132.2,4.8,mb,50,,,0.97,us,usp000a1e7,2014-11-07T01:11:15.109Z,"90 km E of Sarangani, Philippines",earthquake,,5.6,,16,reviewed,us,us
2000-10-07T21:57:24.390Z,53.684,160.685,69.1,4.4,mb,19,,,1.42,us,usp000a1e5,2014-11-07T01:11:15.105Z,"152 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,7.9,,2,reviewed,us,us
2000-10-07T21:52:26.350Z,10.084,92.904,45.4,4.6,mb,63,,,1.1,us,usp000a1e4,2014-11-07T01:11:15.099Z,"175 km S of Port Blair, India",earthquake,,,,30,reviewed,us,us
2000-10-07T16:49:21.000Z,-39.85,175.16,38,4.2,ml,17,,,,us,usp000a1dw,2014-11-07T01:11:15.081Z,"13 km NE of Wanganui, New Zealand",earthquake,,,,,reviewed,wel,wel
2000-10-07T16:02:03.988Z,60.4094,-147.7882,7.7,3.1,ml,,,,0.66,ak,ak000cwzjw6m,2020-02-20T20:29:08.633Z,"40 km NNE of Chenega, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2000-10-07T15:34:54.770Z,27.593,66.029,33,4.6,mb,52,,,1.21,us,usp000a1ds,2014-11-07T01:11:15.069Z,"62 km WSW of Khuzdar, Pakistan",earthquake,,,,25,reviewed,us,us
2000-10-07T15:30:43.160Z,39.897,73.784,90.8,3.9,mb,8,,,1.03,us,usp000a1dr,2014-11-07T01:11:15.068Z,"105 km SSE of Uzgen, Kyrgyzstan",earthquake,,49.9,,1,reviewed,us,us
2000-10-07T14:43:13.900Z,-4.733,102.804,33,4.8,mb,19,,,1.16,us,usp000a1dq,2014-11-07T01:11:15.066Z,"92 km SSW of Pagar Alam, Indonesia",earthquake,,,,4,reviewed,us,us
2000-10-07T14:41:31.870Z,41.532,20.431,0,3.1,ml,10,,,,us,usp000a1dp,2014-11-07T01:11:15.064Z,"7 km W of Debar, North Macedonia",earthquake,,,,,reviewed,the,sko
2000-10-07T13:12:43.500Z,-35.803,-73.674,31.4,3.8,md,11,,,,us,usp000a1dk,2014-11-07T01:11:15.056Z,"111 km NW of Tomé, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-07T13:02:01.710Z,-30.882,-178.217,33,4.8,mb,33,,,1.16,us,usp000a1dj,2014-11-07T01:11:15.052Z,"Kermadec Islands, New Zealand",earthquake,,,,6,reviewed,us,us
