,latitude,longitude,depth,mag,id,country,day,month,year,timestamp
376070,-4.6334,-105.48,10.0,5.9,us1000is2c,None,30,1,2019,1548862293440000000
376178,-56.2259,-27.4572,109.96,4.5,us2000jhbd,South Georgia and the South Sandwich Islands,28,1,2019,1548649900320000000
376405,9.8158,126.4929,35.0,4.7,us2000je5n,None,23,1,2019,1548236924030000000
376412,-33.4784,-177.9345,10.0,5.1,us2000j7ns,None,23,1,2019,1548227216910000000
376451,18.9921,-65.542,43.0,3.02,pr2019022008,None,22,1,2019,1548153470600000000
376570,-21.9993,169.2701,10.0,4.9,us2000jc06,None,19,1,2019,1547920797420000000
376651,14.1919,56.6282,10.0,4.6,us2000j5lh,None,18,1,2019,1547800640380000000
376700,47.8455,154.2568,60.7,4.3,us2000jbvy,None,17,1,2019,1547732805300000000
376736,-28.7531,-12.8044,10.0,4.6,us2000jbtb,None,16,1,2019,1547680441430000000
376823,-59.5497,-24.9956,10.0,4.7,us2000jb87,None,15,1,2019,1547519952050000000
376833,-34.1195,54.8781,10.0,4.9,us2000jb81,None,15,1,2019,1547514097610000000
377197,-6.9769,129.2477,145.09,4.7,us2000j118,Indonesia,7,1,2019,1546846895890000000
377222,30.4445,138.8114,430.74,4.1,us2000j0y4,None,7,1,2019,1546819546590000000
377310,24.3442,122.7729,56.52,4.3,us2000j7r5,Japan,5,1,2019,1546732255520000000
377369,-60.6901,-26.5353,10.0,4.7,us2000j7be,None,4,1,2019,1546631103470000000
377641,-33.1134,-178.47400000000002,10.0,4.5,us70007095,None,31,12,2019,1577758065427000000
377900,-21.9358,173.481,10.0,4.4,us70006xpu,None,26,12,2019,1577326300634000000
377972,-21.7163,173.3279,10.0,4.8,us70006xry,None,25,12,2019,1577256905308000000
377973,58.638999999999996,-153.5566,77.7,3.0,ak019ghttu0n,United States,25,12,2019,1577256872027000000
377999,19.262,-67.4745,33.0,3.3,pr2019358017,,24,12,2019,1577229096090000000
378016,-28.6068,-177.4109,56.54,4.3,us70006x5i,None,24,12,2019,1577208934219000000
378093,19.283,-67.2671,48.0,3.54,pr2019357017,,23,12,2019,1577098968210000000
378116,51.4757,177.2359,13.04,4.4,us70006q00,None,23,12,2019,1577059372876000000
378118,51.5768,-175.6528,35.0,4.0,us70006pzi,None,22,12,2019,1577056607648000000
378163,31.5495,131.7451,48.07,4.5,us70006x1v,None,22,12,2019,1576989879009000000
378242,-18.2669,-178.1898,529.12,4.1,us70006x07,Fiji,20,12,2019,1576886364774000000
378274,59.5759,-30.5521,10.0,4.6,us70006p0j,None,20,12,2019,1576834169572000000
378288,52.8363,152.5875,511.74,4.1,us70006wz9,None,20,12,2019,1576821142208000000
378348,-1.5643,67.7961,10.0,4.7,us70006n9b,None,19,12,2019,1576715584862000000
378371,6.5748,125.2228,10.0,4.5,us70006u96,Philippines,18,12,2019,1576678709305000000
378591,6.7326,125.1348,10.0,4.5,us70006tnf,Philippines,15,12,2019,1576404520076000000
378709,-0.7623,134.1354,10.0,4.1,us70006nqt,Indonesia,12,12,2019,1576189665377000000
378779,-6.7946,129.6607,177.95,4.4,us60006t93,Indonesia,11,12,2019,1576052161174000000
378835,53.742,-35.0676,10.0,4.6,us60006pq3,None,10,12,2019,1575967782679000000
379007,-3.3867,128.468,48.29,4.1,us60006r84,Indonesia,6,12,2019,1575641096380000000
379396,-29.7934,-178.6824,167.39,4.1,us60006pcz,None,27,11,2019,1574877861661000000
379398,-58.3368,-139.6693,10.0,5.0,us60006pcy,None,27,11,2019,1574874774878000000
379741,61.3339,-149.9808,46.6,4.0,ak019ez5u73j,United States,22,11,2019,1574384878869000000
380611,-59.5169,-24.7679,10.0,4.5,us60006b5v,None,5,11,2019,1572928116607000000
380747,-28.7476,-176.2996,10.0,4.8,us600069aa,None,1,11,2019,1572630689910000000
380904,-55.9305,-27.6681,121.83,4.5,us7000642r,None,29,10,2019,1572372519694000000
381194,6.8341,-73.0033,151.29,4.4,us70005xmv,Colombia,23,10,2019,1571833754754000000
381436,-17.5738,-69.3839,162.43,4.3,us70005vw2,Bolivia,19,10,2019,1571471829681000000
381707,19.3255,-67.4483,50.0,3.13,pr2019286002,,13,10,2019,1570943699420000000
381897,19.235,-67.4255,46.0,3.03,pr2019281033,,8,10,2019,1570569659510000000
381922,19.305,-67.0318,63.0,3.07,pr2019281016,,8,10,2019,1570531847100000000
382889,-54.1095,7.2318,10.0,4.8,us70005lr3,None,18,9,2019,1568830528763000000
382891,-54.1457,7.8113,10.0,5.0,us70005lr7,None,18,9,2019,1568822453073000000
383789,-8.5118,67.9145,10.0,4.7,us70005bg5,None,27,8,2019,1566873371521000000
383832,8.6092,-39.6216,10.0,4.5,us70005a8i,None,25,8,2019,1566759324311000000
384050,-31.0638,-177.2796,10.0,4.6,us700058ha,None,19,8,2019,1566237776615000000
384075,-60.5912,-25.1972,10.0,5.2,us600056vm,None,19,8,2019,1566186257941000000
384125,-31.2532,-177.4067,10.0,4.8,us600056ic,None,17,8,2019,1566078842150000000
384652,17.4364,-83.5781,10.0,4.1,us600050lg,None,4,8,2019,1564946625504000000
385105,16.0531,-60.9795,10.0,4.6,us60004vbf,France,25,7,2019,1564049709124000000
385366,36.463,70.175,228.58,4.3,us70004nya,Afghanistan,19,7,2019,1563550902082000000
385627,-22.7932,-179.3088,548.2,4.3,us60004uny,None,14,7,2019,1563121368893000000
386089,0.7439,126.527,35.0,4.0,us70004n4l,Indonesia,8,7,2019,1562603946822000000
386199,-21.6736,-66.8947,238.53,4.6,us70004e17,Bolivia,7,7,2019,1562515936223000000
386928,-30.0229,-178.3872,11.75,4.4,us70004lj9,None,6,7,2019,1562373985048000000
386930,-30.2905,-177.7958,35.0,5.2,us70004bjy,None,6,7,2019,1562371845179000000
386933,-23.3747,-179.6777,553.25,4.2,us70004krc,None,5,7,2019,1562367398664000000
387376,-24.6651,-176.9586,35.0,4.3,us70004gtm,None,30,6,2019,1561863442045000000
387791,43.6792,-128.4694,10.0,4.6,us600044mm,None,22,6,2019,1561213602503000000
388015,-33.469,-178.4279,10.0,4.5,us700048e6,None,18,6,2019,1560874797225000000
388221,-7.0223,129.6171,127.33,4.2,us600043s1,Indonesia,14,6,2019,1560552185741000000
388608,24.7927,-45.4131,10.0,4.6,us70003yhm,None,4,6,2019,1559656516593000000
388826,-23.9036,-176.6033,128.0,5.8,us6000a3cn,None,31,5,2020,1590967543545000000
389467,-1.6737,120.2282,70.41,4.3,us6000a0zm,Indonesia,20,5,2020,1590007812784000000
390057,30.8961,141.9201,10.0,4.3,us70009lm1,None,13,5,2020,1589409431127000000
390469,19.5091,-67.6786,16.0,3.66,pr2020127013,,6,5,2020,1588795936690000000
390497,17.9253,-66.8943,12.0,3.21,pr2020127009,United States,6,5,2020,1588749891090000000
390687,-17.3824,-69.4703,169.09,4.2,us70009cf1,Peru,3,5,2020,1588474376389000000
391020,-14.2392,-14.1758,10.0,4.4,us700097pd,None,26,4,2020,1587916000903000000
391271,-24.0153,-67.0685,234.49,4.0,us700091er,Argentina,22,4,2020,1587516188341000000
391281,-31.7755,179.8923,283.36,4.0,us7000914v,None,21,4,2020,1587490120944000000
391701,-30.759,-177.9042,35.0,4.8,us70008w1b,None,14,4,2020,1586876691773000000
391829,78.9442,123.8382,10.0,4.3,us70008utc,None,12,4,2020,1586692629689000000
391856,18.5166,145.5059,185.23,4.4,us70008yk8,None,11,4,2020,1586644095112000000
391941,5.9092,123.645,547.55,4.4,us70008t5j,None,10,4,2020,1586512500298000000
392328,-24.182,-69.773,101.05,4.3,us70008m7p,Chile,3,4,2020,1585878736307000000
392630,51.3185,-178.0457,57.54,3.5,us70008i5c,None,29,3,2020,1585441258511000000
392760,-2.9755,139.0242,35.0,4.8,us70008g96,Indonesia,26,3,2020,1585205358057000000
392793,-29.5861,-177.9434,74.86,4.4,us70008iym,None,25,3,2020,1585167285152000000
392844,28.9487,140.9109,89.37,4.4,us70008ixg,None,25,3,2020,1585103585740000000
393128,27.8699,139.4878,498.7,4.1,us70008c6n,None,19,3,2020,1584625154295000000
393400,-19.1253,-177.7424,543.51,4.0,us70008gwk,None,13,3,2020,1584128370192000000
393575,-23.2908,179.6834,529.41,4.8,us60008f51,None,9,3,2020,1583782502847000000
393652,57.2004,-33.4703,10.0,4.9,us60008c31,None,8,3,2020,1583681904412000000
393695,-23.2578,179.5077,542.09,4.1,us60008e9i,None,7,3,2020,1583608862755000000
393782,29.3811,67.7,16.31,4.3,us60008aax,Pakistan,5,3,2020,1583424356508000000
393818,47.6746,152.2812,159.87,4.0,us60008ckh,None,4,3,2020,1583353917095000000
393929,17.9801,-66.7465,13.0,3.02,pr2020063000,United States,3,3,2020,1583198247560000000
393956,-24.0165,-179.3171,526.74,4.2,us60008b4f,Tonga,2,3,2020,1583153879786000000
394211,25.4672,143.7073,10.0,4.5,us600089b5,None,25,2,2020,1582642807251000000
394896,44.7688,97.0897,10.0,4.5,us70007n8a,Mongolia,11,2,2020,1581444141507000000
395074,-20.8279,-68.7137,108.34,5.2,us70007leh,Chile,8,2,2020,1581142677956000000
395084,-0.5251,67.3506,10.0,4.3,us70007q59,None,8,2,2020,1581120130076000000
395158,18.8918,-67.653,7.0,3.69,pr2020037010,None,6,2,2020,1580983770250000000
395183,20.0808,121.4611,35.0,4.5,us70007jdt,Philippines,5,2,2020,1580930581526000000
395190,17.8326,-66.8415,8.0,3.08,pr2020036034,United States,5,2,2020,1580918751310000000
395251,38.9976,27.9416,10.0,4.5,us60007phg,Turkey,4,2,2020,1580834830864000000
395271,-33.204,-179.0863,35.0,4.5,us70007pee,None,4,2,2020,1580821365059000000
395581,18.9935,-67.8051,15.0,3.32,pr2020030007,None,30,1,2020,1580383749640000000
395700,50.9448,-179.8583,10.0,3.7,us70007kvl,None,29,1,2020,1580261618992000000
395879,-39.0571,45.9539,10.0,4.6,us70007jxv,None,26,1,2020,1580055037822000000
395942,61.8012,-150.31,48.9,3.1,ak020170qavq,United States,26,1,2020,1580002047901000000
396050,41.7945,-112.36066670000001,7.15,3.07,uu60357702,United States,24,1,2020,1579876888810000000
396436,-2.8337,139.1956,35.0,4.2,us60007k5u,Indonesia,18,1,2020,1579383207906000000
396509,-61.461000000000006,-155.2797,10.0,4.9,us60007j8f,None,17,1,2020,1579270916159000000
396571,52.1548,160.0714,35.0,4.6,us60007j7g,None,16,1,2020,1579205034078000000
396577,51.7891,159.5546,35.0,4.5,us60007j7c,None,16,1,2020,1579197783643000000
396729,-21.56,-66.8888,252.87,4.1,us70006zj4,Bolivia,14,1,2020,1578987713233000000
396752,17.0513,-66.7998,10.0,3.3,usa0006cra,None,14,1,2020,1578963424836000000
397038,60.167,-152.7229,95.6,3.4,ak020i9hwll,United States,11,1,2020,1578717271867000000
397047,17.9923,-66.7946,4.0,4.8,pr2020011001,United States,11,1,2020,1578709701460000000
397214,17.9245,-66.9395,9.0,4.06,pr2020008053,United States,8,1,2020,1578509054560000000
397311,17.967,-66.7718,10.0,3.8,pr2020007019,United States,7,1,2020,1578413070140000000
397481,2.0017,-99.5035,10.0,4.3,us600079b0,None,5,1,2020,1578235543022000000
397759,30.611,142.0702,10.0,4.4,us6000d7q2,None,1,1,2021,1609465851107000000
397842,19.0696,-67.6918,26.0,3.15,pr2020365009,None,30,12,2020,1609309431700000000
397866,-39.3139,-72.0545,107.55,4.8,us6000d42l,Chile,29,12,2020,1609270167598000000
398142,47.8996,146.8282,431.33,4.4,us6000d2q0,None,24,12,2020,1608844637515000000
398301,-33.2643,77.9678,10.0,4.7,us6000d5fi,None,21,12,2020,1608574681790000000
398319,-24.9376,-179.851,504.49,4.4,us6000d5f7,None,21,12,2020,1608547990317000000
398430,-20.9509,-178.1906,490.4,4.6,us7000csda,None,19,12,2020,1608360971312000000
398655,-65.1748,178.4806,10.61,4.9,us7000cs48,None,14,12,2020,1607962085626000000
398665,-20.5465,172.4272,10.0,4.5,us7000cqyj,None,14,12,2020,1607939329792000000
398667,-17.2067,-173.0046,10.0,4.9,us7000cqxg,None,14,12,2020,1607934135820000000
398719,-40.285,78.1391,10.0,5.1,us7000cqqe,None,13,12,2020,1607842534195000000
399029,-38.8222,47.2607,10.0,4.6,us7000cpum,None,7,12,2020,1607306305421000000
399296,51.5342,-177.46099999999998,63.71,3.3,us7000cq05,United States,2,12,2020,1606875213439000000
399333,52.7551,-168.2401,23.0,6.4,us7000clnv,None,1,12,2020,1606839759923000000
399361,-24.3221,-67.0048,189.0,6.3,us7000clbs,Argentina,30,11,2020,1606776903914000000
399520,-41.964,87.9857,10.0,4.6,us7000clpt,None,27,11,2020,1606479667052000000
399596,-62.3455,-58.2445,10.0,4.4,us7000cjvf,None,26,11,2020,1606356007885000000
399907,19.0843,-66.4581,22.0,3.35,pr2020324002,,19,11,2020,1605778066480000000
399914,18.8036,-65.2486,8.0,3.08,pr2020324000,None,19,11,2020,1605754280890000000
399925,18.7568,-67.2881,9.0,3.33,pr2020323017,None,18,11,2020,1605737041670000000
399933,19.5095,-155.659166666667,2.19,3.02,hv72234922,United States,18,11,2020,1605723690230000000
399936,17.9278,-66.5151,10.0,3.08,pr2020323011,United States,18,11,2020,1605715771190000000
399940,18.8328,-65.3375,25.0,3.29,pr2020323009,None,18,11,2020,1605702040360000000
399943,18.958,-65.1036,31.0,4.54,pr2020323008,None,18,11,2020,1605700749090000000
399948,18.1405,-67.4015,9.0,3.29,pr2020323005,United States,18,11,2020,1605694003520000000
399952,18.1481,-67.402,11.0,3.63,pr2020323002,United States,18,11,2020,1605687078410000000
399997,18.1566,-68.3695,92.0,3.55,pr2020322012,Dominican Republic,17,11,2020,1605612991220000000
400000,19.2141,-66.3728,48.0,3.34,pr2020322011,,17,11,2020,1605603731280000000
400021,18.9836,-65.4053,29.0,3.26,pr2020321015,None,16,11,2020,1605570927760000000
400026,18.1595,-67.3908,9.0,3.01,pr2020321014,United States,16,11,2020,1605565681450000000
400027,-33.4301,17.8965,5.0,3.5,us7000cfw3,South Africa,16,11,2020,1605565623219000000
400054,38.1873,-117.7507,10.8,3.2,nn00784615,United States,16,11,2020,1605534743067000000
400058,19.2278333333333,-155.3895,31.88,3.05,hv72231777,United States,16,11,2020,1605533510520000000
400074,38.1894,-117.7482,10.6,3.6,nn00784475,United States,16,11,2020,1605501788432000000
400076,19.3601666666667,-155.11,7.42,3.01,hv72230907,United States,16,11,2020,1605489702040000000
400077,38.1669,-117.8617,4.4,3.0,nn00784390,United States,16,11,2020,1605487599276000000
400080,17.5566,-64.1376,34.0,3.57,pr2020321000,None,16,11,2020,1605485537210000000
400093,18.1605,-67.3958,10.0,3.31,pr2020320002,United States,15,11,2020,1605473394220000000
400359,47.0929,154.9732,10.0,4.6,us7000cehs,None,10,11,2020,1605023957854000000
400451,-6.6518,127.1404,410.16,4.2,us7000cc73,Indonesia,8,11,2020,1604863942441000000
400645,51.7078,178.6324,81.84,3.2,us6000cq8d,United States,4,11,2020,1604495620500000000
400667,60.5811,-150.5928,40.1,3.0,ak020e72xt76,United States,4,11,2020,1604459727465000000
400876,56.6104,-156.3108,59.5,3.1,ak020e0k05bv,None,31,10,2020,1604134519619000000
401362,-59.722,-26.1978,35.0,4.6,us7000c7g7,None,23,10,2020,1603493580758000000
401418,54.4927,-159.7183,35.0,3.6,us7000ca3k,None,23,10,2020,1603418705287000000
401545,44.5363,-128.4594,10.0,3.3,us6000caww,None,21,10,2020,1603307008296000000
401762,54.18600000000001,-159.5356,17.99,3.8,us6000c9uj,None,20,10,2020,1603168936060000000
401847,54.2605,-159.3673,20.79,3.5,us7000c86j,None,20,10,2020,1603155645426000000
402127,-57.0194,-24.7622,10.0,4.7,us6000caq6,None,16,10,2020,1602811907086000000
402172,12.1851,95.7845,10.0,4.3,us6000c9yq,None,14,10,2020,1602718741108000000
402213,-41.5814,84.7184,10.0,4.5,us6000c8ts,None,13,10,2020,1602627725971000000
402312,19.3331,-104.4515,32.77,4.7,us7000cb4i,Mexico,11,10,2020,1602435299733000000
402453,-62.2529,-58.3946,10.0,4.8,us6000c6nn,None,8,10,2020,1602147740795000000
402493,-48.7893,105.5049,10.0,4.2,us6000c7ss,None,7,10,2020,1602081640485000000
402527,17.9193,-66.8908,6.0,4.05,pr2020280013,United States,6,10,2020,1602025382920000000
402583,-7.6377,128.2259,141.96,4.4,us6000c72w,Indonesia,6,10,2020,1601955713717000000
402600,-62.1663,-58.2057,10.0,4.1,us6000c72s,None,5,10,2020,1601922611578000000
402670,-33.6998,-178.8856,10.0,4.4,us6000c6t7,None,4,10,2020,1601816113941000000
402671,45.5752,142.0683,306.5,4.0,us6000c6t5,None,4,10,2020,1601810546138000000
402780,51.163999999999994,178.9813,27.31,3.1,us6000c7xt,None,2,10,2020,1601617992412000000
402848,-30.1822,-177.7496,34.96,4.1,us6000c6ga,None,1,10,2020,1601531682120000000
402932,38.7988,142.141,43.03,4.8,us6000c356,None,30,9,2020,1601474324756000000
403173,-8.9115,-79.7316,57.02,4.2,us6000c378,Peru,25,9,2020,1601038798609000000
403382,18.512999999999998,-68.908,109.0,3.73,pr2020265004,Dominican Republic,21,9,2020,1600663570000000000
404417,21.6817,143.0269,308.16,4.5,us7000bf6t,None,31,8,2020,1598858197214000000
405053,-17.5424,-12.9763,10.0,5.4,us6000bfxb,None,17,8,2020,1597664738732000000
405380,-34.7401,178.8091,160.09,4.2,us6000bg0z,None,11,8,2020,1597105731015000000
405457,-41.6958,42.6202,10.0,5.3,us6000bbil,None,9,8,2020,1596990632347000000
405495,-19.2193,-177.6403,579.19,4.0,us6000bemw,None,9,8,2020,1596941276415000000
405749,33.0351,86.8848,10.0,4.6,us6000b8yq,China,4,8,2020,1596509985849000000
405787,48.1287,148.2522,393.66,4.1,us6000bal0,None,3,8,2020,1596444050963000000
406377,33.1468,86.8128,10.0,4.4,us6000b35t,China,24,7,2020,1595561980607000000
407022,-22.1826,-178.9929,580.79,4.2,us7000arpl,None,13,7,2020,1594645949770000000
407220,-23.855999999999998,-179.9468,522.31,4.2,us7000apig,None,9,7,2020,1594291639883000000
407536,17.9425,-66.9563,6.0,3.38,pr2020185024,United States,3,7,2020,1593811321880000000
407663,-6.3182,-11.0267,10.0,4.3,us7000ajxf,None,1,7,2020,1593598523787000000
407757,-41.7327,-16.2999,10.0,4.6,us7000ahgx,None,29,6,2020,1593441714475000000
407795,17.937,-66.9626,13.0,3.03,pr2020180036,United States,28,6,2020,1593383656360000000
407996,-19.9889,-70.1098,44.27,3.5,us7000abls,Chile,25,6,2020,1593070228121000000
408026,-33.8443,-178.3861,10.0,4.2,us7000afr3,None,24,6,2020,1593026699827000000
408047,-33.8092,-178.13099999999997,10.0,4.2,us7000afqq,None,24,6,2020,1593004040689000000
408114,-33.1263,-177.5309,10.0,4.4,us7000af1n,None,23,6,2020,1592925169537000000
408803,-6.5132,150.8708,10.0,4.5,us6000ae8s,None,12,6,2020,1591947119810000000
409406,-24.3902,-115.8246,10.0,4.9,us6000eghh,None,1,6,2021,1622521816722000000
409460,-28.2289,-177.1462,10.0,4.5,us7000e9gw,None,31,5,2021,1622440188750000000
409508,27.2729,140.2426,531.73,4.3,us7000e9f2,None,30,5,2021,1622381911830000000
409643,34.4769,99.1188,10.0,5.2,us6000ef2t,China,27,5,2021,1622120767692000000
409726,-32.2816,-13.812000000000001,10.0,4.7,us6000efkt,None,25,5,2021,1621977949572000000
409974,-49.199,105.9072,10.0,4.3,us6000ef4h,None,21,5,2021,1621640799716000000
410006,34.3861,98.7477,10.0,4.6,us6000ef3a,China,21,5,2021,1621621341344000000
410305,-32.0679,-178.1183,10.0,4.7,us7000e3im,None,16,5,2021,1621153739661000000
410373,-31.4352,-178.0047,15.22,4.9,us7000e36g,None,14,5,2021,1621019715646000000
410381,24.9625,95.1088,111.38,4.5,us7000e34s,Myanmar,14,5,2021,1621010524988000000
410480,-17.7259,65.4491,10.0,4.8,us7000e4dy,None,12,5,2021,1620836759346000000
410573,-56.5546,-26.6273,83.14,4.6,us7000e3tb,None,10,5,2021,1620645701301000000
410598,18.6256,146.0335,149.29,4.4,us7000e33p,None,9,5,2021,1620593746132000000
410938,29.6465,141.4551,43.17,4.3,us7000e11y,None,2,5,2021,1619937917765000000
410965,-23.4605,-179.7952,555.82,4.4,us7000e10i,None,1,5,2021,1619878972336000000
410985,38.1997,141.5973,43.0,6.9,us7000dz5t,Japan,1,5,2021,1619832447215000000
411012,-16.8508,-73.0714,35.0,4.1,us7000e0r2,Peru,30,4,2021,1619787748137000000
411554,-29.7452,-178.4039,10.0,4.3,us6000e50z,None,20,4,2021,1618939880258000000
411821,-27.6327,-176.6056,10.0,4.4,us6000e3gg,None,15,4,2021,1618493790026000000
411938,52.3531,-173.8572,174.34,3.6,us7000e17h,United States,13,4,2021,1618276369073000000
411942,-22.7429,172.1694,10.0,5.2,us6000e13e,None,12,4,2021,1618267472927000000
411951,-28.6219,-177.5744,20.43,4.4,us6000e355,None,12,4,2021,1618254732780000000
412129,3.0723,96.3738,55.17,4.2,us6000e08g,Indonesia,9,4,2021,1617955738946000000
412233,-29.0074,-176.6958,10.0,4.7,us6000e1jp,None,7,4,2021,1617804124359000000
412298,-20.0371,-177.9592,592.0,4.1,us6000e1i2,None,6,4,2021,1617711906176000000
412516,-7.1608,129.4247,158.68,4.4,us6000dydw,Indonesia,1,4,2021,1617317496554000000
412565,-62.3285,-58.3313,10.0,4.2,us6000dzex,None,1,4,2021,1617241751036000000
412640,-23.0942,171.0165,10.0,4.5,us6000dzrx,None,30,3,2021,1617121163294000000
412659,-53.7799,140.5227,10.0,5.0,us6000dxkg,None,30,3,2021,1617096258032000000
412798,-23.6023,171.4725,10.0,4.4,us6000dyan,None,27,3,2021,1616825487371000000
413147,-23.1205,171.6233,10.0,4.6,us6000dwsr,None,20,3,2021,1616255498277000000
413191,21.4255,144.3596,146.99,4.3,us7000dl4p,None,20,3,2021,1616208189999000000
413203,-28.9779,-178.3375,208.99,4.5,us6000dwq0,None,19,3,2021,1616195877635000000
413235,13.9935,-92.6537,10.0,4.7,us7000dkv9,None,19,3,2021,1616139163099000000
413242,20.7152,144.8604,109.63,4.5,us7000dkux,United States,19,3,2021,1616132258034000000
413281,-29.5955,-176.5072,10.0,4.9,us7000dklv,None,18,3,2021,1616081061779000000
413344,-28.2395,-177.2853,10.0,4.4,us6000dwef,None,17,3,2021,1615992530745000000
413364,-27.3536,-177.2868,10.0,4.2,us6000dwe5,None,17,3,2021,1615974114280000000
413531,6.4702,-74.4627,79.01,4.8,us7000djca,Colombia,14,3,2021,1615745665073000000
